uid,platform,component,componentgroup,createdBy.user.user_id,modifiedBy.user.user_id,updated, applications[0].id
config:component:aggregator:time_series.ets_ie,  eikon, ETS IE,  Time_Series,127438,6900701, 2015-08-07T12:53:23.859Z,203893
config:component:aggregator:time_series.ets_perfmon_config,  eikon, ETS Perfmon Config,  Time_Series,127438,127438, 2015-07-09T12:44:52.019Z,203893
config:component:aggregator:time_series.ets_qe,  eikon, ETS QE,  Time_Series,127438,138890, 2015-08-07T13:01:38.240Z,203893
config:component:aggregator:eikon_point_carbon.live-update,  eikon, Live-Update,  Eikon_Point_Carbon,138890,138890, 2015-10-07T13:58:07.199Z,200073
config:component:aggregator:eikon_point_carbon.mapconfig,  eikon, Mapconfig,  Eikon_Point_Carbon, , , 2014-12-04T15:12:46.010Z,200073
config:component:aggregator:eikon_point_carbon.matharun,  eikon, Matharun,  Eikon_Point_Carbon, , , 2014-12-04T15:12:46.398Z,200073
config:component:aggregator:eikon_synthetic_instruments.synthetics,  eikon, Synthetics,  Eikon_Synthetic_Instruments, , , 2014-12-04T15:12:59.580Z,202636
config:component:aggregator:eikon_desktop.deskview,  eikon, Deskview,  Eikon_Desktop, , , 2014-12-04T15:12:15.237Z,202644
config:component:aggregator:eikon_desktop.display_templates,  eikon, Display Templates,  Eikon_Desktop, , , 2014-12-04T15:12:15.608Z,202644
config:component:aggregator:eikon_desktop.eikon,  eikon, Eikon,  Eikon_Desktop, , , 2014-12-04T15:12:15.982Z,202644
config:component:aggregator:eikon_library_applications.eikon_help_._eikon_4.0,  eikon, Eikon Help | Eikon 4.0,  Eikon_Library_Applications, , , 2014-12-04T15:12:23.853Z,202641
config:component:aggregator:eikon_aaa.urf,  eikon, URF,  Eikon_AAA,138890,138890, 2016-10-31T11:37:49.521Z,202669
config:component:aggregator:eikon_analytics_platform.alerts_operator,  eikon, Alerts Operator,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:01.149Z,203802
config:component:aggregator:eikon_analytics_platform.bto_ws,  eikon, BTO WS,  Eikon_Analytics_Platform,127438,127438, 2015-11-24T15:49:37.354Z,203802
config:component:aggregator:ia_investment_management.streetevents_monitoring,  content, StreetEvents_monitoring,  IA_Investment_Management,138890,138890, 2016-11-22T14:39:20.411Z,201942
config:component:aggregator:wm_tools.product_catalog,  wealth_management, Product_Catalog,  WM_Tools,138890,138890, 2016-11-22T14:23:13.944Z,202994
config:component:aggregator:wm_tools.propgen,  wealth_management, PropGen,  WM_Tools,138890,138890, 2016-11-22T14:25:38.062Z,202993
config:component:aggregator:content.lipper,  eikon, Lipper,  Content,138890,138890, 2016-11-22T14:44:05.322Z,200065
config:component:aggregator:eds.rdcman_demo,  elektron, rdcman_demo,  EDS,138890,138890, 2015-10-08T15:48:59.475Z,200035
config:component:aggregator:eds.ebdrtks_core,  elektron, ebdrtks_core,  EDS,138890,138890, 2016-04-25T10:37:20.440Z,200035
config:component:aggregator:eds.nrtrm_core,  elektron, nrtrm_core,  EDS,138890,138890, 2016-04-25T10:37:46.206Z,200035
config:component:aggregator:eds.ebdcm_core,  elektron, ebdcm_core,  EDS,138890,138890, 2016-04-25T10:36:54.709Z,200035
config:component:aggregator:eds.arp_core,  elektron, arp_core,  EDS,138890,138890, 2016-04-25T10:38:01.849Z,200035
config:component:aggregator:core.label_files,  elektron, Label Files,  Core,138890,138890, 2015-02-02T15:01:30.215Z,200049
config:component:aggregator:core.elektron_base,  elektron, elektron_base,  Core,138890,138890, 2015-07-08T17:37:19.716Z,200049
config:component:aggregator:core.arb_core_uninstall,  elektron, arb_core_uninstall,  Core,138890,138890, 2015-10-07T07:55:14.592Z,200049
config:component:aggregator:core.ess_core_uninstall,  elektron, ess_core_uninstall,  Core,138890,138890, 2015-10-30T08:54:58.673Z,200049
config:component:aggregator:core.efx_policy,  elektron, efx_policy,  Core,138890,138890, 2015-12-15T11:15:36.521Z,200049
config:component:aggregator:core.efx_uninstall,  elektron, efx_uninstall,  Core,138890,138890, 2016-01-11T13:22:41.641Z,200049
config:component:aggregator:core.asg_uninstall,  elektron, asg_uninstall,  Core,138890,138890, 2016-11-04T12:46:16.765Z,200049
config:component:aggregator:core.etms_uninstall,  elektron, etms_uninstall,  Core,138890,138890, 2016-11-04T12:46:28.988Z,200049
config:component:aggregator:elektron_shared.label_dict,  elektron, label_dict,  Elektron_Shared,138890,138890, 2015-11-05T16:37:40.869Z,200049
config:component:aggregator:distribution.eikon_distribution,  elektron, Eikon Distribution,  Distribution,138890,138890, 2014-12-08T11:16:34.816Z,200050
config:component:aggregator:distribution.pat,  elektron, PAT,  Distribution,138890,138890, 2014-12-08T11:17:34.596Z,200050
config:component:aggregator:distribution.adh_core_trep,  elektron, adh_core_trep,  Distribution,138890,138890, 2015-06-15T06:03:10.944Z,200050
config:component:aggregator:distribution.dacs_lib_dav,  elektron, dacs_lib_dav,  Distribution,138890,138890, 2015-06-15T06:06:07.068Z,200050
config:component:aggregator:distribution.adh_core_dpop,  elektron, adh_core_dpop,  Distribution,138890,138890, 2016-08-09T06:38:24.699Z,200050
config:component:aggregator:eikon_aaa.dataload_setting,  eikon, DataLoad_Setting,  Eikon_AAA, , , 2014-12-04T15:11:53.212Z,201871
config:component:aggregator:rtd_hmds.monitoring,  eikon, Monitoring,  RTD_HMDS, , , 2014-12-04T15:13:25.972Z,201882
config:component:aggregator:rtd_hmds.trads,  eikon, TRADS,  RTD_HMDS, , , 2014-12-04T15:13:27.260Z,201882
config:component:aggregator:collections.udm,  elektron, UDM,  Collections,138890,138890, 2015-03-20T14:38:18.142Z,200048
config:component:aggregator:venues_td_amers.matba,  elektron, matba,  Venues_TD_AMERS,138890,138890, 2016-05-05T20:19:53.664Z,200048
config:component:aggregator:venues_td_amers.tdds,  elektron, tdds,  Venues_TD_AMERS,138890,138890, 2016-06-28T20:57:53.234Z,200048
config:component:aggregator:venues_td_amers.eris,  elektron, eris,  Venues_TD_AMERS,138890,138890, 2016-08-15T21:31:45.774Z,200048
config:component:aggregator:venues_td_amers.omega,  elektron, omega,  Venues_TD_AMERS,138890,138890, 2016-10-11T18:55:38.263Z,200048
config:component:aggregator:venues_td_emea.optiq,  elektron, optiq,  Venues_TD_EMEA,138890,138890, 2016-10-19T14:31:41.381Z,200048
config:component:aggregator:idn.value_add_and_data_storage,  elektron, Value Add and Data Storage,  IDN, , , 2014-12-04T15:13:14.217Z,202023
config:component:aggregator:value_add.evai_config,  elektron, evai_config,  Value Add,138890,138890, 2016-03-18T07:38:47.483Z,202032
config:component:aggregator:eikon_web_hosted.eikon_investor_._portfolio_api,  eikon, Eikon_Investor | Portfolio API,  Eikon_Web_Hosted, , , 2014-12-04T15:13:04.502Z,202041
config:component:aggregator:eikon_web_hosted.eikon_investor_._portfolio_monitor_app,  eikon, Eikon_Investor | Portfolio Monitor App,  Eikon_Web_Hosted, , , 2014-12-04T15:13:05.424Z,202041
config:component:aggregator:eikon_edge_infrastructure.reverse_proxy,  eikon, Reverse Proxy,  Eikon_EDGE_Infrastructure, , , 2014-12-04T15:12:19.915Z,202047
config:component:aggregator:eikon_infrastructure.infrastructure,  eikon, Infrastructure,  Eikon_Infrastructure, , , 2014-12-04T15:12:21.461Z,202047
config:component:aggregator:eikon_aaa.adminreplication,  eikon, AdminReplication,  Eikon_AAA, , , 2014-12-04T15:11:49.393Z,201867
config:component:aggregator:ops_specific_task.networks,  eikon, NETWORKS,  Ops_Specific_Task, , , 2014-12-04T15:13:19.772Z, 
config:component:aggregator:ops_specific_task.reuters_insider,  eikon, Reuters Insider,  Ops_Specific_Task, , , 2014-12-04T15:13:21.273Z, 
config:component:aggregator:ops_specific_task.others,  eikon, Others,  Ops_Specific_Task, , , 2014-12-04T15:13:20.686Z, 
config:component:aggregator:enterprise_risk_management.compass_monitoring_client,  risk, compass_monitoring_client,  Enterprise Risk Management,138890,138890, 2016-07-08T16:25:30.738Z,204096
config:component:aggregator:venues_td_emea.idm,  elektron, idm,  Venues_TD_EMEA,138890,138890, 2016-07-14T09:41:08.026Z,200048
config:component:aggregator:trkd.trep_base_trkd,  elektron, trep_base_trkd,  TRKD,138890,138890, 2016-10-13T20:14:56.996Z,200080
config:component:aggregator:trkd.openmon_config_trkd,  elektron, openmon_config_trkd,  TRKD,138890,138890, 2016-10-13T20:10:17.099Z,200080
config:component:aggregator:compass_deployment_automation.winrm_ssl,  eikon, winrm_ssl,  Compass Deployment Automation,138890,138890, 2016-10-31T11:55:50.084Z,202929
config:component:aggregator:compass_tools.fx_trading_migration_portal,  eikon, FX Trading Migration Portal,  Compass Tools,138890,138890, 2016-10-31T15:04:27.587Z,203771
config:component:aggregator:compass_tools.elasticsearch_cudl,  eikon, Elasticsearch_CUDL,  Compass Tools,8009283,138890, 2016-10-31T15:11:00.026Z,203222
config:component:aggregator:compass_tools.cta_agent,  eikon, cta_agent,  Compass Tools,8009283,138890, 2016-10-31T14:59:42.901Z,203755
config:component:aggregator:compass_tools.zookeeper,  eikon, Zookeeper,  Compass Tools,138890,138890, 2016-10-31T15:55:03.867Z,202667
config:component:aggregator:benchmark_fixing.rafhandler_core,  elektron, rafhandler_core,  Benchmark_Fixing,138890,138890, 2016-11-08T05:16:29.991Z,202032
config:component:aggregator:eikon_search.gps_web_services_v2,  eikon, GPS_Web_Services_V2,  Eikon_Search,127438,127438, 2016-06-24T12:41:23.215Z,204336
config:component:aggregator:eikon_mobility.eikon_mobility,  eikon, Eikon_Mobility,  Eikon_Mobility, , , 2014-12-04T15:12:28.231Z,202939
config:component:aggregator:eikon_mobility.emsql,  eikon, EMSQL,  Eikon_Mobility, , , 2014-12-04T15:12:28.599Z,202939
config:component:aggregator:time_series.ets_cbus_config,  eikon, ETS CBUS Config,  Time_Series,127438,138890, 2015-08-07T13:02:14.583Z,203893
config:component:aggregator:time_series.thrift_server,  eikon, Thrift Server,  Time_Series,127438,127438, 2015-07-09T12:52:30.777Z,203893
config:component:aggregator:eikon_analytics_platform.bto_mr,  eikon, BTO MR,  Eikon_Analytics_Platform,127438,127438, 2015-11-24T15:48:47.039Z,203802
config:component:aggregator:eikon_analytics_platform.ean_ingestion,  eikon, EAN_Ingestion,  Eikon_Analytics_Platform,138890,138890, 2016-06-07T17:07:10.521Z,203802
config:component:aggregator:eikon_analytics_platform.eap_puppet_common,  eikon, eap_puppet_common,  Eikon_Analytics_Platform,138890,138890, 2016-06-07T17:07:23.762Z,203802
config:component:aggregator:eikon_analytics_platform.imsr_service,  eikon, iMSR_Service,  Eikon_Analytics_Platform,138890,138890, 2016-10-05T07:43:17.109Z,203802
config:component:aggregator:eikon_analytics_platform.iva_batch,  eikon, IVA_Batch,  Eikon_Analytics_Platform,138890,138890, 2016-10-05T07:41:46.295Z,203802
config:component:aggregator:eikon_analytics_platform.newssearch,  eikon, NewsSearch,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:05.667Z,203802
config:component:aggregator:eikon_analytics_platform.oracle_java,  eikon, oracle_java,  Eikon_Analytics_Platform,138890,138890, 2016-07-26T07:29:16.120Z,203802
config:component:aggregator:eikon_analytics_platform.physical_assets,  eikon, Physical Assets,  Eikon_Analytics_Platform,127438,127438, 2015-10-07T14:41:43.500Z,203802
config:component:aggregator:eikon_analytics_platform.signalapp_tactical,  eikon, SignalApp_Tactical,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:08.868Z,203802
config:component:aggregator:eikon_analytics_platform.streams_newsfeed,  eikon, Streams Newsfeed,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:10.057Z,203802
config:component:aggregator:eikon_analytics_platform.streams_common,  eikon, streams_common,  Eikon_Analytics_Platform,138890,138890, 2016-06-07T17:07:59.204Z,203802
config:component:aggregator:tick_history.aws_monitor,  eikon, aws_monitor,  Tick_History,138890,138890, 2016-10-13T07:33:05.632Z,204250
config:component:aggregator:tick_history.cbus_handler,  eikon, CBUS_Handler,  Tick_History,138890,127438, 2016-02-02T13:42:16.481Z,204250
config:component:aggregator:tick_history.job_monitor,  eikon, Job_Monitor,  Tick_History,138890,127438, 2016-02-02T13:38:02.364Z,204250
config:component:aggregator:tick_history.web_service,  eikon, Web_Service,  Tick_History,138890,127438, 2016-02-02T13:40:37.730Z,204250
config:component:aggregator:tick_history.zookeeper,  eikon, ZooKeeper,  Tick_History,138890,127438, 2016-02-02T13:40:00.895Z,204250
config:component:aggregator:eds.edb_config,  elektron, edb_config,  EDS,138890,138890, 2015-11-17T17:26:57.010Z,200035
config:component:aggregator:eds.ibesrtm_core,  elektron, ibesrtm_core,  EDS,138890,138890, 2016-04-25T10:37:35.725Z,200035
config:component:aggregator:ems.trep_base_ems,  elektron, trep_base_ems,  EMS,138890,138890, 2016-01-08T15:36:25.860Z,200047
config:component:aggregator:core.tms_policy,  elektron, tms_policy,  Core,138890,138890, 2015-06-18T07:51:31.675Z,200049
config:component:aggregator:core.rdmd,  elektron, RDMD,  Core,138890,138890, 2015-01-26T12:27:56.128Z,200049
config:component:aggregator:core.etms,  elektron, etms,  Core,138890,138890, 2015-08-16T21:03:11.181Z,200049
config:component:aggregator:core.arb_core_pcn,  elektron, arb_core_pcn,  Core,138890,138890, 2015-10-08T12:40:22.417Z,200049
config:component:aggregator:core.asg_pcn,  elektron, asg_pcn,  Core,8009283,8009283, 2015-10-16T16:03:53.511Z,200049
config:component:aggregator:core.esc_core,  elektron, esc_core,  Core,138890,138890, 2015-11-10T10:44:57.553Z,200049
config:component:aggregator:core.arb_pcn,  elektron, arb_pcn,  Core,127438,127438, 2015-10-22T11:30:24.248Z,200049
config:component:aggregator:core.asg_core,  elektron, asg_core,  Core,138890,138890, 2016-05-11T15:21:43.391Z,200049
config:component:aggregator:elektron_shared.elektron_base,  elektron, elektron_base,  Elektron_Shared,138890,138890, 2015-11-05T16:35:35.719Z,200049
config:component:aggregator:elektron_shared.rdmd_dict,  elektron, rdmd_dict,  Elektron_Shared,138890,138890, 2015-11-05T16:36:13.723Z,200049
config:component:aggregator:global_entity_master.elektron_data_dictionary,  elektron, Elektron Data Dictionary,  Global Entity Master, , , 2014-12-04T15:13:10.764Z,200365
config:component:aggregator:eikon_aaa.esb,  eikon, ESB,  Eikon_AAA, , , 2014-12-04T15:11:55.510Z,201864
config:component:aggregator:eikon_aaa.infra,  eikon, INFRA,  Eikon_AAA, , , 2014-12-04T15:11:56.551Z,201864
config:component:aggregator:eikon_desktop.language_add-on,  eikon, Language Add-on,  Eikon_Desktop, , , 2014-12-04T15:12:16.773Z,202644
config:component:aggregator:eikon_desktop.linking_add-on,  eikon, Linking Add-On,  Eikon_Desktop, , , 2014-12-04T15:12:17.161Z,202644
config:component:aggregator:eikon_analytics_platform.sm-ingestor,  eikon, SM-Ingestor,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:09.259Z,202676
config:component:aggregator:eikon_analytics_platform.twitter_search,  eikon, Twitter Search,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:11.672Z,202676
config:component:aggregator:eikon_search.searchable__inventory,  eikon, Searchable  Inventory,  Eikon_Search, , , 2014-12-04T15:12:58.332Z,203001
config:component:aggregator:time_series.permissioncache-interdayws,  eikon, PermissionCache-InterdayWS,  Time_Series, , , 2014-12-04T15:13:41.067Z,203006
config:component:aggregator:eikon_application_database.mongodb,  eikon, MongoDB,  Eikon_Application_Database,138890,138890, 2015-08-10T20:52:42.206Z,203955
config:component:aggregator:time_series.interday_rest_ws,  eikon, Interday_REST_WS,  Time_Series,127438,138890, 2016-01-18T10:43:24.403Z,204002
config:component:aggregator:inter-dealer_broker_fh.bcg_core,  elektron, bcg_core,  Inter-Dealer_Broker_FH,138890,138890, 2015-05-19T20:45:07.023Z,203853
config:component:aggregator:inter-dealer_broker_fh.tradition_core,  elektron, tradition_core,  Inter-Dealer_Broker_FH,138890,138890, 2015-05-19T20:45:41.191Z,203853
config:component:aggregator:inter-dealer_broker_fh.tullett_core,  elektron, tullett_core,  Inter-Dealer_Broker_FH,138890,138890, 2015-05-19T20:45:57.450Z,203853
config:component:aggregator:inter-dealer_broker_fh.fh_tools,  elektron, fh_tools,  Inter-Dealer_Broker_FH,138890,138890, 2016-01-22T08:24:36.545Z,203853
config:component:aggregator:eikon_analytics_platform.iva_batch_one,  eikon, IVA_Batch_One,  Eikon_Analytics_Platform,138890,138890, 2016-06-07T17:06:49.418Z,203802
config:component:aggregator:eikon_analytics_platform.iva_service,  eikon, IVA_Service,  Eikon_Analytics_Platform,138890,138890, 2016-06-07T16:52:39.064Z,203802
config:component:aggregator:eikon_analytics_platform.research_feed,  eikon, Research Feed,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:07.536Z,203802
config:component:aggregator:eikon_analytics_platform.tradeingest,  eikon, TradeIngest,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:10.901Z,203802
config:component:aggregator:eikon_analytics_platform.alerts_content_processor,  eikon, Alerts_Content_Processor,  Eikon_Analytics_Platform,127438,127438, 2015-09-01T14:53:19.909Z,203802
config:component:aggregator:eikon_search.gps_web_services,  eikon, GPS_Web_Services,  Eikon_Search,138890,138890, 2016-03-24T09:34:15.771Z,204336
config:component:aggregator:eikon_search.gps_web_servcies_v3,  eikon, GPS_Web_Services_V3,  Eikon_Search,127438,127438, 2016-06-24T12:43:21.527Z,204336
config:component:aggregator:eikon_search.rcs_web_services,  eikon, RCS Web Services,  Eikon_Search,138890,138890, 2015-08-12T08:02:55.871Z,204336
config:component:aggregator:time_series.ets_file_distributor_-_file,  eikon, ETS FILE Distributor - FILE,  Time_Series,127438,127438, 2015-07-09T12:48:39.584Z,203893
config:component:aggregator:time_series.ets_frep,  eikon, ETS FREP,  Time_Series,127438,127438, 2015-11-03T12:55:00.375Z,203893
config:component:aggregator:time_series.ets_memcached,  eikon, ETS Memcached,  Time_Series,127438,127438, 2015-07-09T12:51:31.065Z,203893
config:component:aggregator:time_series.ets_pefilter,  eikon, ETS PEFilter,  Time_Series,138890,138890, 2015-08-07T12:58:25.258Z,203893
config:component:aggregator:time_series.ets_support_tools_(linux),  eikon, ETS Support Tools (Linux),  Time_Series,127438,127438, 2015-07-09T12:49:13.401Z,203893
config:component:aggregator:time_series.ets_timezone,  eikon, ETS TimeZone,  Time_Series,127438,127438, 2015-07-09T12:46:02.546Z,203893
config:component:aggregator:time_series.ets_zk,  eikon, ETS ZK,  Time_Series,127438,127438, 2016-07-20T12:13:50.784Z,203893
config:component:aggregator:time_series.opsms,  eikon, OPSMS,  Time_Series,127438,127438, 2015-07-09T12:51:59.146Z,203893
config:component:aggregator:time_series.timeseriescache-queryservice,  eikon, TimeSeriesCache-QueryService,  Time_Series, , , 2014-12-04T15:13:45.687Z,203893
config:component:aggregator:tick_history.adminui,  eikon, AdminUI,  Tick_History,138890,127438, 2016-02-02T13:38:39.117Z,204250
config:component:aggregator:tick_history.monitoring_portal,  eikon, monitoring_portal,  Tick_History,138890,138890, 2016-04-14T12:56:43.711Z,204250
config:component:aggregator:eikon_edge_infrastructure.incubator,  eikon, Incubator,  Eikon_EDGE_Infrastructure,138890,138890, 2015-11-27T13:41:00.390Z,202047
config:component:aggregator:eikon_edge_infrastructure.rp_administration,  eikon, RP_Administration,  Eikon_EDGE_Infrastructure,138890,138890, 2016-03-14T14:20:30.877Z,202047
config:component:aggregator:eikon_aaa.datajob,  eikon, DataJob,  Eikon_AAA,138890,138890, 2016-09-15T14:36:08.683Z,201867
config:component:aggregator:eikon_aaa.dba,  eikon, DBA,  Eikon_AAA, , , 2014-12-04T15:11:53.591Z,201867
config:component:aggregator:eikon_aaa.dprm,  eikon, DPRM,  Eikon_AAA,138890,138890, 2016-01-19T14:11:41.935Z,201867
config:component:aggregator:eikon_aaa.groupapi,  eikon, GroupApi,  Eikon_AAA,138890,138890, 2015-08-25T16:19:26.521Z,201867
config:component:aggregator:eikon_aaa.permissionapi,  eikon, PermissionApi,  Eikon_AAA,138890,138890, 2016-03-03T14:20:39.410Z,201867
config:component:aggregator:eikon_aaa.recentviewadmin,  eikon, RecentViewAdmin,  Eikon_AAA,138890,138890, 2016-02-05T09:10:12.703Z,201867
config:component:aggregator:eikon_aaa.refdatawcf,  eikon, RefDataWCF,  Eikon_AAA,138890,138890, 2016-01-19T14:10:01.985Z,201867
config:component:aggregator:eikon_aaa.roleandsettinglive,  eikon, RoleAndSettingLive,  Eikon_AAA,138890,138890, 2016-02-05T09:03:58.780Z,201867
config:component:aggregator:eikon_aaa.rta,  eikon, RTA,  Eikon_AAA, , , 2014-12-04T15:11:57.485Z,201867
config:component:aggregator:contributions.aaa_extract_convertor,  elektron, AAA Extract Convertor,  Contributions,138890,138890, 2015-04-07T08:47:40.752Z,202013
config:component:aggregator:eikon_point_carbon.cef_cnr,  eikon, CEF_CNR,  Eikon_Point_Carbon,138890,138890, 2015-10-26T11:53:07.994Z,200073
config:component:aggregator:eikon_point_carbon.esb-app-matharun-tb,  eikon, ESB-App-Matharun-TB,  Eikon_Point_Carbon,138890,138890, 2015-10-07T14:10:24.258Z,200073
config:component:aggregator:eikon_point_carbon.esb-app-matharun-we,  eikon, ESB-App-Matharun-WE,  Eikon_Point_Carbon,138890,138890, 2015-10-07T14:09:07.415Z,200073
config:component:aggregator:eikon_point_carbon.esb-app-putrcs,  eikon, ESB-App-Putrcs,  Eikon_Point_Carbon, , , 2014-12-04T15:11:33.251Z,200073
config:component:aggregator:eikon_point_carbon.esb-app-putrcs-default,  eikon, ESB-App-Putrcs-Default,  Eikon_Point_Carbon,138890,138890, 2015-10-07T14:14:55.653Z,200073
config:component:aggregator:eikon_point_carbon.esb-app-wmap-generator,  eikon, ESB-App-Wmap-Generator,  Eikon_Point_Carbon, ,6025541, 2015-04-30T10:27:10.973Z,200073
config:component:aggregator:eikon_point_carbon.events-push-service,  eikon, Events-Push-Service,  Eikon_Point_Carbon,138890,138890, 2015-10-07T14:20:30.966Z,200073
config:component:aggregator:hmds.openmon_config_hmds,  elektron, openmon config HMDS,  HMDS,138890,138890, 2015-02-19T11:22:24.893Z,203853
config:component:aggregator:eikon_analytics_platform.dp_routers,  eikon, DP Routers,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:01.943Z,203802
config:component:aggregator:eikon_analytics_platform.emsr,  eikon, EMSR,  Eikon_Analytics_Platform, ,6025541, 2015-04-30T10:23:42.180Z,203802
config:component:aggregator:eikon_analytics_platform.filewriter,  eikon, FileWriter,  Eikon_Analytics_Platform,127438,127438, 2016-08-02T08:32:37.639Z,203802
config:component:aggregator:eikon_analytics_platform.filings_feed,  eikon, Filings Feed,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:04.046Z,203802
config:component:aggregator:eikon_analytics_platform.streams4,  eikon, streams4,  Eikon_Analytics_Platform,138890,138890, 2016-07-26T07:29:50.370Z,203802
config:component:aggregator:eikon_analytics_platform.system,  eikon, system,  Eikon_Analytics_Platform,138890,138890, 2016-07-26T07:28:43.747Z,203802
config:component:aggregator:eikon_search.rcs_data,  eikon, RCS Data,  Eikon_Search,138890,138890, 2015-08-12T08:01:55.702Z,204336
config:component:aggregator:eikon_mobility.msfweb,  eikon, MSFWEB,  Eikon_Mobility, , , 2014-12-04T15:12:29.758Z,202939
config:component:aggregator:time_series.ets_fl,  eikon, ETS FL,  Time_Series,127438,6900701, 2015-08-07T12:52:49.445Z,203893
config:component:aggregator:time_series.ets_intradayws,  eikon, ETS IntradayWS,  Time_Series,127438,138890, 2015-08-07T13:03:24.948Z,203893
config:component:aggregator:time_series.ets_support_tools_(wiindow),  eikon, ETS Support Tools (Wiindow),  Time_Series,127438,127438, 2015-07-09T12:49:54.440Z,203893
config:component:aggregator:time_series.ets_util,  eikon, ETS UTIL,  Time_Series,127438,127438, 2015-11-03T12:56:51.400Z,203893
config:component:aggregator:time_series.ets_zk_monitor,  eikon, ETS ZK Monitor,  Time_Series,127438,138890, 2015-08-07T13:06:05.459Z,203893
config:component:aggregator:time_series.fact_mapping,  eikon, Fact Mapping,  Time_Series, , , 2014-12-04T15:13:34.453Z,203893
config:component:aggregator:time_series.nda_feed_handler,  eikon, NDA Feed Handler,  Time_Series, , , 2014-12-04T15:13:39.862Z,203893
config:component:aggregator:time_series.support_tools,  eikon, Support Tools,  Time_Series, , , 2014-12-04T15:13:44.079Z,203893
config:component:aggregator:eikon_analytics_tracs.tracs,  eikon, TRACS,  Eikon_Analytics_TRACS, , , 2014-12-04T15:12:12.872Z,202038
config:component:aggregator:time_series.dmmt_db,  eikon, DMMT DB,  Time_Series, , , 2014-12-04T15:13:32.402Z,202085
config:component:aggregator:contributions.ccas_api,  elektron, CCAS_API,  Contributions,138890,138890, 2015-05-19T09:26:15.138Z,202013
config:component:aggregator:metadata_tool.inventory,  eikon, Inventory,  Metadata_Tool, , , 2014-12-04T15:13:16.251Z,202108
config:component:aggregator:eikon_point_carbon.agriculture,  eikon, Agriculture,  Eikon_Point_Carbon,138890,138890, 2015-09-02T14:17:45.513Z,200073
config:component:aggregator:eikon_point_carbon.benchmarktableserver-web,  eikon, Benchmarktableserver-web,  Eikon_Point_Carbon, , , 2014-12-04T15:12:31.974Z,200073
config:component:aggregator:eikon_point_carbon.capacity_lookup,  eikon, Capacity Lookup,  Eikon_Point_Carbon, , , 2014-12-04T15:11:33.668Z,200073
config:component:aggregator:eikon_point_carbon.chartserver,  eikon, ChartServer,  Eikon_Point_Carbon, , , 2014-12-04T15:12:32.869Z,200073
config:component:aggregator:eikon_point_carbon.emailsender,  eikon, Emailsender,  Eikon_Point_Carbon,138890,138890, 2015-09-02T14:18:18.901Z,200073
config:component:aggregator:eikon_point_carbon.emissiondataviewer-us-web,  eikon, Emissiondataviewer-us-web,  Eikon_Point_Carbon, , , 2014-12-04T15:12:36.182Z,200073
config:component:aggregator:eikon_point_carbon.energy-screener-ws,  eikon, Energy-screener-ws,  Eikon_Point_Carbon, , , 2014-12-04T15:12:37.470Z,200073
config:component:aggregator:eikon_point_carbon.esb-app-dbmonitor,  eikon, ESB-App-DBMonitor,  Eikon_Point_Carbon,138890,138890, 2015-10-07T14:18:38.667Z,200073
config:component:aggregator:eikon_point_carbon.esb-app-messageserver,  eikon, ESB-App-Messageserver,  Eikon_Point_Carbon,138890,138890, 2015-10-07T14:18:07.648Z,200073
config:component:aggregator:eikon_point_carbon.event-viewer,  eikon, Event-viewer,  Eikon_Point_Carbon, , , 2014-12-04T15:12:40.333Z,200073
config:component:aggregator:eikon_point_carbon.exporttask,  eikon, Exporttask,  Eikon_Point_Carbon,138890,138890, 2015-09-02T14:18:36.037Z,200073
config:component:aggregator:eikon_point_carbon.expose_endpoints,  eikon, Expose Endpoints,  Eikon_Point_Carbon, , , 2014-12-04T15:11:31.616Z,200073
config:component:aggregator:eikon_point_carbon.filetobus,  eikon, FileToBus,  Eikon_Point_Carbon, , , 2014-12-04T15:12:41.086Z,200073
config:component:aggregator:eikon_point_carbon.ftpserver,  eikon, FTPServer,  Eikon_Point_Carbon, , , 2014-12-04T15:12:42.394Z,200073
config:component:aggregator:eikon_point_carbon.ftpsynch,  eikon, FTPSynch,  Eikon_Point_Carbon, , , 2014-12-04T15:12:42.779Z,200073
config:component:aggregator:eikon_point_carbon.lastupdate,  eikon, Lastupdate,  Eikon_Point_Carbon, , , 2014-12-04T15:12:43.984Z,200073
config:component:aggregator:eikon_point_carbon.loaderframework,  eikon, Loaderframework,  Eikon_Point_Carbon, , , 2014-12-04T15:12:44.385Z,200073
config:component:aggregator:eikon_point_carbon.powerunit,  eikon, PowerUnit,  Eikon_Point_Carbon,138890,138890, 2015-09-02T14:16:53.133Z,200073
config:component:aggregator:eikon_point_carbon.putean,  eikon, Putean,  Eikon_Point_Carbon,138890,138890, 2015-09-02T14:21:36.966Z,200073
